EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4
4329.102539,4301.153809,4333.333496,4382.692383,4444.615234,4372.179688,4325.769043,4295.384766,4337.307617,4355.641113,4529.102539,4393.589844,4412.692383,4456.025879
4335.897461,4308.461426,4341.538574,4382.436035,4446.922852,4374.487305,4331.282227,4295.256348,4341.282227,4359.358887,4534.358887,4401.666504,4411.410156,4463.077148
4346.282227,4309.230957,4354.615234,4384.487305,4446.410156,4381.025879,4339.871582,4300.769043,4344.230957,4364.102539,4538.846191,4413.461426,4412.307617,4476.794922
4351.153809,4302.05127,4363.717773,4383.717773,4446.282227,4382.563965,4344.743652,4314.230957,4353.077148,4373.589844,4551.410156,4424.743652,4424.487305,4489.487305
4348.333496,4294.743652,4359.743652,4370.512695,4445.897461,4382.05127,4347.692383,4320.384766,4364.743652,4379.487305,4557.692383,4429.743652,4428.589844,4492.436035
4345.128418,4288.846191,4351.666504,4358.077148,4444.102539,4383.333496,4342.692383,4318.717773,4361.666504,4374.358887,4553.974121,4420.769043,4417.307617,4487.307617
4346.025879,4287.563965,4352.179688,4361.153809,4442.179688,4380.384766,4334.102539,4315.897461,4350.897461,4370.769043,4553.333496,4411.794922,4417.820313,4485.512695
4348.589844,4290.641113,4354.743652,4365.769043,4443.333496,4381.282227,4339.487305,4313.077148,4350.641113,4370.384766,4560.512695,4415.512695,4427.436035,4490.897461
4348.461426,4291.666504,4352.307617,4362.94873,4447.94873,4390,4349.871582,4312.436035,4350.769043,4362.179688,4556.538574,4415.897461,4422.563965,4488.589844
4344.487305,4292.692383,4348.589844,4365.384766,4448.589844,4389.615234,4346.410156,4309.102539,4345.897461,4355.512695,4545.128418,4402.692383,4413.589844,4479.871582
4339.230957,4295.128418,4344.743652,4368.333496,4443.717773,4383.974121,4339.358887,4295.512695,4340,4356.410156,4539.102539,4390.384766,4412.94873,4473.717773
4334.743652,4293.974121,4340,4366.282227,4446.794922,4388.077148,4341.666504,4293.205078,4338.461426,4355.769043,4532.436035,4385.512695,4411.666504,4467.94873
4329.871582,4292.05127,4333.846191,4371.025879,4457.05127,4394.743652,4349.871582,4309.615234,4348.077148,4356.282227,4530.384766,4383.717773,4412.692383,4461.922852
4322.820313,4290.769043,4329.487305,4372.94873,4459.102539,4388.974121,4347.05127,4308.717773,4350.769043,4358.461426,4532.307617,4382.05127,4405.641113,4455.128418
4325.256348,4294.358887,4336.794922,4373.461426,4458.974121,4379.615234,4333.333496,4295.128418,4342.307617,4363.974121,4536.794922,4384.743652,4401.666504,4456.153809
4332.307617,4298.077148,4341.153809,4381.153809,4463.589844,4381.410156,4331.922852,4296.794922,4343.717773,4369.615234,4540.641113,4389.230957,4411.410156,4463.205078
4320.897461,4287.307617,4329.102539,4377.05127,4463.974121,4384.230957,4339.358887,4301.282227,4347.05127,4358.077148,4530,4385.128418,4399.487305,4452.436035
4312.563965,4285.641113,4323.461426,4370.128418,4464.102539,4380.769043,4336.153809,4298.717773,4341.794922,4347.692383,4523.717773,4378.717773,4390.384766,4439.871582
4331.025879,4300.256348,4332.436035,4376.922852,4471.794922,4383.589844,4335.256348,4303.333496,4345.128418,4360.384766,4546.794922,4386.153809,4420.128418,4457.94873
4343.333496,4302.05127,4339.615234,4379.743652,4476.153809,4392.94873,4347.692383,4310.769043,4355.641113,4368.846191,4568.974121,4397.563965,4441.666504,4481.410156
4335.256348,4291.538574,4338.333496,4371.153809,4473.077148,4391.922852,4351.410156,4306.282227,4352.307617,4357.692383,4558.461426,4394.230957,4428.333496,4475.641113
4339.743652,4294.615234,4339.230957,4375.641113,4471.666504,4385.384766,4345.128418,4304.487305,4348.077148,4352.05127,4547.94873,4388.846191,4425.641113,4468.461426
4354.358887,4306.666504,4348.077148,4388.589844,4475.512695,4389.871582,4347.692383,4311.282227,4352.692383,4361.410156,4556.153809,4394.358887,4435.769043,4477.692383
4358.205078,4308.846191,4355.641113,4388.974121,4478.846191,4389.743652,4345.897461,4311.538574,4351.538574,4364.230957,4559.487305,4396.410156,4432.179688,4485
4362.436035,4308.461426,4359.230957,4389.230957,4477.307617,4381.794922,4337.179688,4307.179688,4344.230957,4357.05127,4555.512695,4393.974121,4432.563965,4489.102539
4371.666504,4312.692383,4363.077148,4396.538574,4478.333496,4384.358887,4340.641113,4308.846191,4340.128418,4353.077148,4553.205078,4393.333496,4437.179688,4492.692383
4370.897461,4319.102539,4363.077148,4402.05127,4482.307617,4390.769043,4347.563965,4310.128418,4343.589844,4350.769043,4558.077148,4393.333496,4435.128418,4491.282227
4361.922852,4316.794922,4354.487305,4398.205078,4479.615234,4388.333496,4346.922852,4310,4348.333496,4350.256348,4566.410156,4392.820313,4430.769043,4488.589844
4357.179688,4308.077148,4349.871582,4390.769043,4475.384766,4384.487305,4346.666504,4315.128418,4349.743652,4358.461426,4569.102539,4392.692383,4429.615234,4487.820313
4357.94873,4308.333496,4350,4389.102539,4475.641113,4387.94873,4349.487305,4317.563965,4350.641113,4362.692383,4565.128418,4389.743652,4430.256348,4482.563965
4359.871582,4311.282227,4346.922852,4387.563965,4474.230957,4393.974121,4353.205078,4311.794922,4350.384766,4356.538574,4555.256348,4390.897461,4430.769043,4479.358887
4362.94873,4310.769043,4350.512695,4388.461426,4478.077148,4397.692383,4358.589844,4310.641113,4353.461426,4365.897461,4556.153809,4398.589844,4436.794922,4486.153809
4370.128418,4311.282227,4362.94873,4396.153809,4488.333496,4403.333496,4360.769043,4318.333496,4362.307617,4382.692383,4574.871582,4407.820313,4442.692383,4494.102539
4379.871582,4314.102539,4371.282227,4405.256348,4495.512695,4411.794922,4361.282227,4322.179688,4368.974121,4380.512695,4591.922852,4417.563965,4445.769043,4498.461426
4381.153809,4309.487305,4367.692383,4400,4493.205078,4413.461426,4363.589844,4319.743652,4365.512695,4372.820313,4586.538574,4417.692383,4444.487305,4496.794922
4363.077148,4290.512695,4353.589844,4380.512695,4482.05127,4403.205078,4357.05127,4315.128418,4356.794922,4363.589844,4562.94873,4404.871582,4429.487305,4486.153809
4345.641113,4276.025879,4339.615234,4368.077148,4473.589844,4396.666504,4348.461426,4309.743652,4348.974121,4345.384766,4546.666504,4395.897461,4411.153809,4472.307617
4345.769043,4280.512695,4337.820313,4370.384766,4473.717773,4398.333496,4348.333496,4304.230957,4343.205078,4338.589844,4551.794922,4395.641113,4406.922852,4463.846191
4347.563965,4289.487305,4338.846191,4373.333496,4474.230957,4396.794922,4347.179688,4300.897461,4340.641113,4348.077148,4558.461426,4393.333496,4411.666504,4464.743652
4345,4291.794922,4333.717773,4372.436035,4473.205078,4395.512695,4345.384766,4305.256348,4341.410156,4351.153809,4552.820313,4390,4415.384766,4471.666504
4349.230957,4293.717773,4337.05127,4376.538574,4474.743652,4397.563965,4349.615234,4312.436035,4343.205078,4344.102539,4551.666504,4395.384766,4419.358887,4477.563965
4360.512695,4299.230957,4351.666504,4383.717773,4476.410156,4398.205078,4356.794922,4321.666504,4349.358887,4348.461426,4566.538574,4408.846191,4422.563965,4484.871582
4374.487305,4305.769043,4366.410156,4392.307617,4482.307617,4400.256348,4367.94873,4339.487305,4363.717773,4364.102539,4585.641113,4428.589844,4431.666504,4501.025879
4390,4316.153809,4379.230957,4406.025879,4491.282227,4404.230957,4374.358887,4346.025879,4369.871582,4371.153809,4598.846191,4442.692383,4444.487305,4515.384766
4397.94873,4323.461426,4385.641113,4414.358887,4491.666504,4401.025879,4364.871582,4330.512695,4361.025879,4365,4602.05127,4438.333496,4446.666504,4517.563965
4396.025879,4319.615234,4380.384766,4409.102539,4487.820313,4399.871582,4361.282227,4326.025879,4359.487305,4362.94873,4599.102539,4429.743652,4448.461426,4516.922852
4393.589844,4317.307617,4378.589844,4404.615234,4488.077148,4408.846191,4371.538574,4334.871582,4365.897461,4373.077148,4603.589844,4432.436035,4458.974121,4521.410156
4401.922852,4325,4390.769043,4411.153809,4491.666504,4415.512695,4377.563965,4336.922852,4369.743652,4380.769043,4616.025879,4442.307617,4466.666504,4532.820313
4413.589844,4330.256348,4401.922852,4416.666504,4489.743652,4413.205078,4375.641113,4339.615234,4376.538574,4384.230957,4624.358887,4450,4472.563965,4543.205078
4408.461426,4327.179688,4395.256348,4409.615234,4479.487305,4404.230957,4366.922852,4340,4379.615234,4384.487305,4618.589844,4444.615234,4473.077148,4535.512695
4392.94873,4320.769043,4379.102539,4398.461426,4471.153809,4395.641113,4355.897461,4325.128418,4366.538574,4374.615234,4600.641113,4424.615234,4458.461426,4518.846191
4392.563965,4321.282227,4374.230957,4396.922852,4473.717773,4397.94873,4356.538574,4315.384766,4357.307617,4366.538574,4592.436035,4415.256348,4450.256348,4518.461426
4399.230957,4325.512695,4377.179688,4399.230957,4475,4399.871582,4358.589844,4320.256348,4360.897461,4366.666504,4593.333496,4421.538574,4453.846191,4522.05127
4390.256348,4325.641113,4371.153809,4397.436035,4469.487305,4391.794922,4347.563965,4316.153809,4356.153809,4361.282227,4585.512695,4417.436035,4447.692383,4509.102539
4382.563965,4324.743652,4365,4400.512695,4472.436035,4392.05127,4348.589844,4308.589844,4351.410156,4357.563965,4581.666504,4409.358887,4441.538574,4501.666504
4383.333496,4320.897461,4364.615234,4401.282227,4477.820313,4401.410156,4361.282227,4312.436035,4350.897461,4359.102539,4585,4408.717773,4440.512695,4502.692383
4373.333496,4314.230957,4355.769043,4388.205078,4469.871582,4400.769043,4361.794922,4317.563965,4344.615234,4350.512695,4574.487305,4402.179688,4430.128418,4492.307617
4361.153809,4305,4342.820313,4380,4464.230957,4396.922852,4361.538574,4322.179688,4343.333496,4343.333496,4561.794922,4394.102539,4423.589844,4483.077148
4362.94873,4299.615234,4342.179688,4387.307617,4471.922852,4397.94873,4370,4331.538574,4352.563965,4350,4566.666504,4402.307617,4428.974121,4489.358887
4371.922852,4305,4352.179688,4393.717773,4475.512695,4400.897461,4374.358887,4336.922852,4353.974121,4355,4571.794922,4415.897461,4428.077148,4499.487305
4382.94873,4314.615234,4362.692383,4399.102539,4473.333496,4407.563965,4371.666504,4332.820313,4347.179688,4356.410156,4569.102539,4420,4424.743652,4504.743652
4395.384766,4314.615234,4372.820313,4410.512695,4477.94873,4412.94873,4372.94873,4336.794922,4355.384766,4358.846191,4569.102539,4427.692383,4432.05127,4510.897461
4398.077148,4307.94873,4377.692383,4413.461426,4474.615234,4405.897461,4370.897461,4343.717773,4363.846191,4357.820313,4568.461426,4436.666504,4434.743652,4520.256348
4397.94873,4311.794922,4379.102539,4410.512695,4461.410156,4397.563965,4364.487305,4340.512695,4359.230957,4361.282227,4567.179688,4438.589844,4430,4526.922852
4401.282227,4315,4379.102539,4411.922852,4457.692383,4398.461426,4362.692383,4340.384766,4360,4370.641113,4570.384766,4438.974121,4435.769043,4526.410156
4395.512695,4309.615234,4372.692383,4409.871582,4460.384766,4398.077148,4361.025879,4337.436035,4363.846191,4369.487305,4569.615234,4432.05127,4444.487305,4524.743652
4390.897461,4311.025879,4366.025879,4408.974121,4457.179688,4396.922852,4357.05127,4320,4352.05127,4361.410156,4561.410156,4419.743652,4441.410156,4525.256348
4388.974121,4314.230957,4361.282227,4408.333496,4449.230957,4395.897461,4350,4304.230957,4338.333496,4358.846191,4557.05127,4410.769043,4433.333496,4518.974121
4371.666504,4303.333496,4344.615234,4395.256348,4442.436035,4392.05127,4347.94873,4303.589844,4341.025879,4359.102539,4554.230957,4401.538574,4429.102539,4503.589844
4354.230957,4293.333496,4322.179688,4380.641113,4441.025879,4391.794922,4352.05127,4302.94873,4336.666504,4354.871582,4542.820313,4388.333496,4425.641113,4488.333496
4354.743652,4299.615234,4317.692383,4381.153809,4443.077148,4396.922852,4353.589844,4300.128418,4324.230957,4347.94873,4533.077148,4384.102539,4422.692383,4484.615234
4354.615234,4298.205078,4323.077148,4381.538574,4441.025879,4397.307617,4350.512695,4306.666504,4326.666504,4343.589844,4535.128418,4387.307617,4419.615234,4486.025879
4351.282227,4290,4323.461426,4379.102539,4438.077148,4393.461426,4350.384766,4310.641113,4333.974121,4344.743652,4542.94873,4391.282227,4419.487305,4485.128418
4363.077148,4301.153809,4333.333496,4390.897461,4443.589844,4395.641113,4355.512695,4312.436035,4336.410156,4352.307617,4552.692383,4406.538574,4428.333496,4495.512695
4377.692383,4315.512695,4349.358887,4402.179688,4450.128418,4399.230957,4361.025879,4327.179688,4345,4358.461426,4560.384766,4423.333496,4432.436035,4510.128418
4380.512695,4311.282227,4352.436035,4398.974121,4448.974121,4399.615234,4364.615234,4339.358887,4353.846191,4356.794922,4552.307617,4423.717773,4427.820313,4508.846191
4380.897461,4305.769043,4354.487305,4393.846191,4446.538574,4398.974121,4364.743652,4332.820313,4350.641113,4356.794922,4542.692383,4422.179688,4426.794922,4508.333496
4383.974121,4308.717773,4363.205078,4396.153809,4447.307617,4398.717773,4366.538574,4326.666504,4349.358887,4359.358887,4550.128418,4430.641113,4431.666504,4522.436035
4381.282227,4309.102539,4361.922852,4397.436035,4446.794922,4398.461426,4367.692383,4329.487305,4350.769043,4355.897461,4559.871582,4433.974121,4433.077148,4523.461426
4373.461426,4306.025879,4351.666504,4395.256348,4447.179688,4396.538574,4362.94873,4324.871582,4345.128418,4348.846191,4557.563965,4421.410156,4427.692383,4512.05127
4373.077148,4306.025879,4351.025879,4397.179688,4448.846191,4394.871582,4362.05127,4322.563965,4341.410156,4348.974121,4552.436035,4416.538574,4427.05127,4514.102539
4377.692383,4308.077148,4354.871582,4397.820313,4445.256348,4388.717773,4359.871582,4326.666504,4343.974121,4351.282227,4547.05127,4425.641113,4430.512695,4516.666504
4373.974121,4309.871582,4352.307617,4394.230957,4440.641113,4381.153809,4352.692383,4322.179688,4343.846191,4345.641113,4537.563965,4425,4421.794922,4508.205078
4371.025879,4312.307617,4350.897461,4394.487305,4442.436035,4383.333496,4355.256348,4319.230957,4339.743652,4343.717773,4541.410156,4414.743652,4413.717773,4506.282227
4373.846191,4312.436035,4346.282227,4397.05127,4444.358887,4392.820313,4364.487305,4327.179688,4341.794922,4347.820313,4552.94873,4412.820313,4423.589844,4513.461426
4367.692383,4307.179688,4334.487305,4388.589844,4442.05127,4397.307617,4365.256348,4330.256348,4346.666504,4349.487305,4540.897461,4410.512695,4426.666504,4506.538574
4352.436035,4299.487305,4326.025879,4376.666504,4442.05127,4394.871582,4362.05127,4323.974121,4341.153809,4340.769043,4520,4394.230957,4408.589844,4486.794922
4346.922852,4295.128418,4324.743652,4370.769043,4443.846191,4395.384766,4361.282227,4322.692383,4332.563965,4327.94873,4522.436035,4385.641113,4399.358887,4477.563965
4351.922852,4293.589844,4326.410156,4365.384766,4443.333496,4398.205078,4361.410156,4322.94873,4332.692383,4330.641113,4542.94873,4400,4410.897461,4485
4358.333496,4295.512695,4333.205078,4367.692383,4448.333496,4396.922852,4363.077148,4320.384766,4336.794922,4345.128418,4562.179688,4420,4426.794922,4503.589844
4369.615234,4306.794922,4351.025879,4379.358887,4458.461426,4396.410156,4364.615234,4322.820313,4341.410156,4352.820313,4572.563965,4431.025879,4438.077148,4518.589844
4384.230957,4316.410156,4365.641113,4386.538574,4462.563965,4395.897461,4361.282227,4321.410156,4341.538574,4353.205078,4573.717773,4434.871582,4444.358887,4522.692383
4390.512695,4315.384766,4366.666504,4386.153809,4455.769043,4388.077148,4351.153809,4312.179688,4331.794922,4350.384766,4573.461426,4436.153809,4445.769043,4528.589844
4387.563965,4313.077148,4362.94873,4384.743652,4448.461426,4380.897461,4347.307617,4311.922852,4327.307617,4345.256348,4575.512695,4438.333496,4444.743652,4532.94873
4390.256348,4321.666504,4365.769043,4389.615234,4451.922852,4383.461426,4358.077148,4322.179688,4336.666504,4347.563965,4578.077148,4443.846191,4445.256348,4531.282227
4394.358887,4326.410156,4370.512695,4395.769043,4456.538574,4386.025879,4362.179688,4322.179688,4340.512695,4348.974121,4577.436035,4443.461426,4448.717773,4529.358887
4385.256348,4318.333496,4363.846191,4397.05127,4456.025879,4384.102539,4355.641113,4312.692383,4332.820313,4336.666504,4566.538574,4432.05127,4444.358887,4523.974121
4377.692383,4317.692383,4357.692383,4396.794922,4454.230957,4384.615234,4356.538574,4309.871582,4328.077148,4330.512695,4553.205078,4422.820313,4432.94873,4513.589844
4381.666504,4322.692383,4362.820313,4399.102539,4451.538574,4384.743652,4362.692383,4316.794922,4328.333496,4334.615234,4548.077148,4423.589844,4427.179688,4509.358887
4380.897461,4320.512695,4360.512695,4398.717773,4443.333496,4384.615234,4367.436035,4325,4327.820313,4332.563965,4541.666504,4423.589844,4422.05127,4507.820313
4370.641113,4315.256348,4349.487305,4393.974121,4439.743652,4386.794922,4373.333496,4332.563965,4330.769043,4329.102539,4536.794922,4421.410156,4410.128418,4502.692383
4368.333496,4308.717773,4349.102539,4390,4445.641113,4389.871582,4377.94873,4344.358887,4338.333496,4329.743652,4537.563965,4427.307617,4403.846191,4501.666504
4370.897461,4300.641113,4348.461426,4383.205078,4446.410156,4389.230957,4374.487305,4341.666504,4335,4327.820313,4530.512695,4422.436035,4402.563965,4495
4361.025879,4296.282227,4335.641113,4374.615234,4444.102539,4383.077148,4365.256348,4322.05127,4322.692383,4323.077148,4514.743652,4404.743652,4392.436035,4478.846191
4356.153809,4299.743652,4336.282227,4373.589844,4449.487305,4382.94873,4363.974121,4323.846191,4328.205078,4326.922852,4514.615234,4407.94873,4391.025879,4481.538574
4373.717773,4307.94873,4354.743652,4380.384766,4459.102539,4390.769043,4371.410156,4338.974121,4340.384766,4337.563965,4532.05127,4427.820313,4408.717773,4502.179688
4391.794922,4315.128418,4364.743652,4385.256348,4462.05127,4390.128418,4370.256348,4324.743652,4329.487305,4335.769043,4541.922852,4426.025879,4417.179688,4509.102539
